SubjectID,subject_cumulative_trial_idx,cond,is_practice,trial_idx,t_now,T_end,switched_now,has_switched,t_start_traj,t_switch_traj,start_traj_height,switch_traj_height,start_traj_theta,switch_traj_theta,first_cond_issepearly,Age,Gender,Comments
25,43,peak-early,0.0,3.0,4.0,10.0,0.0,0.0,4.0,0.0,0.882269968366127,0.0,0.0758170375496504,0.1304316290437955,0,48,M,I went up until the first system would start diminishing and switched.
25,43,peak-early,0.0,3.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8210855415567608,0.0,0.0758170375496504,0.1304316290437955,0,48,M,I went up until the first system would start diminishing and switched.
25,43,peak-early,0.0,3.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7599011147473947,0.0,0.0758170375496504,0.1304316290437955,0,48,M,I went up until the first system would start diminishing and switched.
25,43,peak-early,0.0,3.0,7.0,10.0,1.0,0.0,7.0,0.0,0.6987166879380285,0.0,0.0758170375496504,0.1304316290437955,0,48,M,I went up until the first system would start diminishing and switched.
25,43,peak-early,0.0,3.0,8.0,10.0,0.0,1.0,7.0,1.0,0.6375322611286623,0.4693884499118291,0.0758170375496504,0.1304316290437955,0,48,M,I went up until the first system would start diminishing and switched.
25,43,peak-early,0.0,3.0,9.0,10.0,0.0,1.0,7.0,2.0,0.5763478343192961,0.9387768998236582,0.0758170375496504,0.1304316290437955,0,48,M,I went up until the first system would start diminishing and switched.
25,43,peak-early,0.0,3.0,10.0,10.0,0.0,1.0,7.0,3.0,0.51516340750993,0.9476336792293129,0.0758170375496504,0.1304316290437955,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5695815263913564,0.0,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,2.0,10.0,0.0,0.0,2.0,0.0,0.9837340851508116,0.0,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9171591974726973,0.0,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8505843097945827,0.0,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,5.0,10.0,0.0,0.0,5.0,0.0,0.7840094221164682,0.0,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7174345344383538,0.0,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,7.0,10.0,1.0,0.0,7.0,0.0,0.6508596467602394,0.0,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,8.0,10.0,0.0,1.0,7.0,1.0,0.584284759082125,0.4592242252984986,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,9.0,10.0,0.0,1.0,7.0,2.0,0.5177098714040105,0.9184484505969972,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,44,peak-early,0.0,4.0,10.0,10.0,0.0,1.0,7.0,3.0,0.4511349837258961,0.9511662939908212,-0.2443250813705194,0.1775854689503665,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5718969750216341,0.0,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,2.0,10.0,0.0,0.0,2.0,0.0,0.983231955912964,0.0,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9165421286461028,0.0,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8498523013792418,0.0,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,5.0,10.0,0.0,0.0,5.0,0.0,0.7831624741123806,0.0,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7164726468455195,0.0,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,7.0,10.0,1.0,0.0,7.0,0.0,0.6497828195786584,0.0,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,8.0,10.0,0.0,1.0,7.0,1.0,0.5830929923117972,0.4405858534420231,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,9.0,10.0,0.0,1.0,7.0,2.0,0.5164031650449361,0.8811717068840462,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,45,peak-early,0.0,5.0,10.0,10.0,0.0,1.0,7.0,3.0,0.449713337778075,0.9578600104317242,-0.2514333111096251,0.2697051940901468,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5698552674658154,0.0,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,2.0,10.0,0.0,0.0,2.0,0.0,0.983674591741616,0.0,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,3.0,10.0,0.0,0.0,3.0,0.0,0.91708605642377,0.0,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,4.0,10.0,0.0,0.0,4.0,0.0,0.850497521105924,0.0,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,5.0,10.0,0.0,0.0,5.0,0.0,0.7839089857880781,0.0,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7173204504702323,0.0,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,7.0,10.0,1.0,0.0,7.0,0.0,0.6507319151523864,0.0,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,8.0,10.0,0.0,1.0,7.0,1.0,0.5841433798345405,0.4833619962372753,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,9.0,10.0,0.0,1.0,7.0,2.0,0.5175548445166945,0.9667239924745508,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,46,peak-early,0.0,6.0,10.0,10.0,0.0,1.0,7.0,3.0,0.4509663091988486,0.9429140191511544,-0.2451684540057563,0.0688428295655969,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5001135654854656,0.0,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,2.0,10.0,0.0,0.0,2.0,0.0,0.999971611530833,0.0,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9374638061197704,0.0,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8749560007087079,0.0,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8124481952976454,0.0,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7499403898865828,0.0,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,7.0,10.0,1.0,0.0,7.0,0.0,0.6874325844755204,0.0,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,8.0,10.0,0.0,1.0,7.0,1.0,0.6249247790644579,0.478828700902446,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,9.0,10.0,0.0,1.0,7.0,2.0,0.5624169736533954,0.957657401804892,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,47,peak-early,0.0,7.0,10.0,10.0,0.0,1.0,7.0,3.0,0.4999091682423329,0.9444278117137752,-0.000454158788336,0.0884295325558074,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4980099036740282,0.0,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,2.0,10.0,0.0,0.0,2.0,0.0,0.9960198073480564,0.0,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9381359165177712,0.0,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8757734197518843,0.0,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8134109229859974,0.0,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7510484262201105,0.0,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,7.0,10.0,1.0,0.0,7.0,0.0,0.6886859294542236,0.0,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,8.0,10.0,0.0,1.0,7.0,1.0,0.6263234326883367,0.4849234984706079,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,9.0,10.0,0.0,1.0,7.0,2.0,0.5639609359224497,0.969846996941216,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,48,peak-early,0.0,8.0,10.0,10.0,0.0,1.0,7.0,3.0,0.5015984391565628,0.9423964407366974,0.0079921957828146,0.0621809484462667,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5094003584544544,0.0,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,2.0,10.0,0.0,0.0,2.0,0.0,0.9976699736772516,0.0,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9345385383300198,0.0,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8714071029827881,0.0,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8082756676355562,0.0,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7451442322883245,0.0,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,7.0,10.0,1.0,0.0,7.0,0.0,0.6820127969410927,0.0,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,8.0,10.0,0.0,1.0,7.0,1.0,0.618881361593861,0.5385005161187382,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,9.0,10.0,0.0,1.0,7.0,2.0,0.5557499262466292,0.9907177724396252,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,49,peak-early,0.0,9.0,10.0,10.0,0.0,1.0,7.0,3.0,0.4926184908993974,0.9258032617279012,-0.0369075455030129,-0.1429915662708442,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5086705487016265,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,2.0,10.0,0.0,0.0,2.0,0.0,0.9978494207947728,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9347659677173432,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8716825146399139,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8085990615624844,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7455156084850549,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,7.0,10.0,0.0,0.0,7.0,0.0,0.6824321554076256,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,8.0,10.0,1.0,0.0,8.0,0.0,0.6193487023301961,0.0,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,9.0,10.0,0.0,1.0,8.0,1.0,0.5562652492527667,0.5182586795796059,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,50,peak-early,0.0,10.0,10.0,10.0,0.0,1.0,8.0,2.0,0.4931817961753373,0.9955115589618342,-0.0340910191233128,-0.0704616451167464,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4945318814206004,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,2.0,10.0,0.0,0.0,2.0,0.0,0.9890637628412008,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9392548598785664,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8771360033754927,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8150171468724188,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7528982903693449,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,7.0,10.0,0.0,0.0,7.0,0.0,0.690779433866271,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,8.0,10.0,1.0,0.0,8.0,0.0,0.6286605773631972,0.0,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,9.0,10.0,0.0,1.0,8.0,1.0,0.5665417208601233,0.5154692726731399,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,51,peak-early,0.0,11.0,10.0,10.0,0.0,1.0,8.0,2.0,0.5044228643570494,0.9961872848441756,0.0221143217852481,-0.0600201544232453,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,1.0,10.0,0.0,0.0,1.0,0.0,0.499183481268577,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,2.0,10.0,0.0,0.0,2.0,0.0,0.998366962537154,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9377605300474527,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8753167805341782,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8128730310209037,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7504292815076292,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,7.0,10.0,0.0,0.0,7.0,0.0,0.6879855319943546,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,8.0,10.0,1.0,0.0,8.0,0.0,0.6255417824810802,0.0,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,9.0,10.0,0.0,1.0,8.0,1.0,0.5630980329678057,0.5244896339661559,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,52,peak-early,0.0,12.0,10.0,10.0,0.0,1.0,8.0,2.0,0.5006542834545311,0.9940153035433904,0.0032714172726547,-0.0933846252821698,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4406682876087182,0.0,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,2.0,10.0,0.0,0.0,2.0,0.0,0.8813365752174364,0.0,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9578297999736324,0.0,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,4.0,10.0,0.0,0.0,4.0,0.0,0.9001192745156076,0.0,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8424087490575828,0.0,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,6.0,10.0,0.0,0.0,6.0,0.0,0.784698223599558,0.0,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,7.0,10.0,1.0,0.0,7.0,0.0,0.7269876981415333,0.0,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,8.0,10.0,0.0,1.0,7.0,1.0,0.6692771726835085,0.5479102345799057,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,9.0,10.0,0.0,1.0,7.0,2.0,0.6115666472254837,0.9885553589171288,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,53,peak-early,0.0,13.0,10.0,10.0,0.0,1.0,7.0,3.0,0.5538561217674589,0.9231138511121484,0.2692806088372945,-0.1748835176135723,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4646233548573029,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,2.0,10.0,0.0,0.0,2.0,0.0,0.929246709714606,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9492793734817702,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8894474903987595,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,5.0,10.0,0.0,0.0,5.0,0.0,0.8296156073157488,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,6.0,10.0,0.0,0.0,6.0,0.0,0.7697837242327381,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,7.0,10.0,0.0,0.0,7.0,0.0,0.7099518411497274,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,8.0,10.0,1.0,0.0,8.0,0.0,0.6501199580667167,0.0,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,9.0,10.0,0.0,1.0,8.0,1.0,0.590288074983706,0.4639049370445685,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,54,peak-early,0.0,14.0,10.0,10.0,0.0,1.0,8.0,2.0,0.5304561919006953,0.9278098740891372,0.1522809595034759,0.1556140496601946,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,1.0,10.0,0.0,0.0,1.0,0.0,0.6183888289878309,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,2.0,10.0,0.0,0.0,2.0,0.0,0.9736643630907826,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,3.0,10.0,0.0,0.0,3.0,0.0,0.9048839561546954,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,4.0,10.0,0.0,0.0,4.0,0.0,0.8361035492186081,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,5.0,10.0,0.0,0.0,5.0,0.0,0.7673231422825207,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,6.0,10.0,0.0,0.0,6.0,0.0,0.6985427353464335,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,7.0,10.0,0.0,0.0,7.0,0.0,0.6297623284103462,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,8.0,10.0,1.0,0.0,8.0,0.0,0.5609819214742588,0.0,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,9.0,10.0,0.0,1.0,8.0,1.0,0.4922015145381715,0.5520986283477628,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,55,peak-early,0.0,15.0,10.0,10.0,0.0,1.0,8.0,2.0,0.4234211076020842,0.9876063224916224,-0.3828944619895797,-0.188729425043767,0,48,M,I went up until the first system would start diminishing and switched.
25,56,peak-early,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031411928820264,0.0694421229477564,0,48,M,I went up until the first system would start diminishing and switched.
25,56,peak-early,0.0,16.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4754792514094863,0.0,0.1031411928820264,0.0694421229477564,0,48,M,I went up until the first system would start diminishing and switched.
25,56,peak-early,0.0,16.0,2.0,10.0,0.0,0.0,2.0,0.0,0.9509585028189728,0.0,0.1031411928820264,0.0694421229477564,0,48,M,I went up until the first system would start diminishing and switched.
